"('Demand', 0.005)","('Consumer theory', 0.004)","('2000s action film stubs', 0.001)","('2000s action films', 0.001)","('American crime drama films', 0.001)","('Hood films', 0.001)","('18th-century inventions', 0.0)","('Preventive medicine', 0.0)","('Vaccination', 0.0)","('Vaccines', 0.0)"
"('Project management', 0.065)","('Projects', 0.065)","('Collaboration', 0.006)","('2000s action film stubs', 0.001)","('2000s action films', 0.001)","('American crime drama films', 0.001)","('Hood films', 0.001)","('Surnames', 0.0)","('Communication', 0.0)","('News', 0.0)"
"('2000s action film stubs', 0.001)","('2000s action films', 0.001)","('American crime drama films', 0.001)","('Hood films', 0.001)","('1956 establishments in India', 0.0)","('Karnataka', 0.0)","('South India', 0.0)","('States and territories established in 1956', 0.0)","('States and union territories of India', 0.0)","('Communication', 0.0)"
"('2000s action film stubs', 0.001)","('2000s action films', 0.001)","('American crime drama films', 0.001)","('Hood films', 0.001)","('Bengal', 0.0)","('Bengali-speaking countries and territories', 0.0)","('Divided regions', 0.0)","('Geography of Bangladesh', 0.0)","('Geography of India', 0.0)","('Geography of South Asia', 0.0)"
"('Economics of sustainability', 0.941)","('Environmental terminology', 0.941)","('Environmentalism', 0.941)","('Sustainability', 0.922)","('Climatology', 0.886)","('Climate', 0.739)","('Crops', 0.654)","('Gates', 0.603)","('Meteorological concepts', 0.524)","('Fortification (architectural elements)', 0.493)"
"('Glacial deposits', 0.001)","('Glaciology', 0.001)","('Sedimentary rocks', 0.001)","('Sediments', 0.001)","('2000s action film stubs', 0.001)","('2000s action films', 0.001)","('American crime drama films', 0.001)","('Hood films', 0.001)","('Criminology', 0.0)","('Emergency management', 0.0)"
"('2000s action film stubs', 0.001)","('2000s action films', 0.001)","('American crime drama films', 0.001)","('Hood films', 0.001)","('1960 establishments in India', 0.0)","('Maharashtra', 0.0)","('States and territories established in 1960', 0.0)","('States and union territories of India', 0.0)","('18th-century inventions', 0.0)","('Preventive medicine', 0.0)"
"('Indian Institute of Science faculty', 0.922)","('Indian condensed matter physicists', 0.922)","('Ohio State University faculty', 0.922)","('Recipients of the Shanti Swarup Bhatnagar Award in Physical Science', 0.922)","('TWAS fellows', 0.922)","('University of Illinois at Urbana–Champaign alumni', 0.922)","('University of Missouri faculty', 0.922)","('École Normale Supérieure faculty', 0.922)","('Indian scientific authors', 0.904)","('Cornell University alumni', 0.886)"
"('21st-century Tamil male actors', 0.96)","('Tamil male television actors', 0.941)","('Tamil television presenters', 0.941)","('Television personalities from Tamil Nadu', 0.922)","('Tamil comedians', 0.851)","('Male actors from Tamil Nadu', 0.801)","('Adulthood', 0.336)","('Biological concepts', 0.258)","('Male actors in Tamil cinema', 0.224)","('Indian male comedians', 0.207)"
"('Himachal Pradesh politician stubs', 1.0)","('Members of the Himachal Pradesh Legislative Assembly', 1.0)","('People from Chamba, Himachal Pradesh', 1.0)","('Indian National Congress politician stubs', 0.941)","('2000s action film stubs', 0.001)","('2000s action films', 0.001)","('American crime drama films', 0.001)","('Hood films', 0.001)","('1955 births', 0.0)","('Indian National Congress politicians', 0.0)"
"('Harvest Records artists', 0.98)","('Indie rock musical groups from California', 0.98)","('Musical groups from Oakland, California', 0.98)","('United States indie rock musical group stubs', 0.98)","('Fiction Records artists', 0.817)","('2000s action film stubs', 0.001)","('2000s action films', 0.001)","('American crime drama films', 0.001)","('Hood films', 0.001)","('18th-century inventions', 0.0)"
"('1976 establishments in Uttar Pradesh', 0.455)","('Noida', 0.455)","('Populated places established in 1976', 0.455)","('Planned cities in India', 0.041)","('High-technology business districts in India', 0.006)","('2000s action film stubs', 0.001)","('2000s action films', 0.001)","('American crime drama films', 0.001)","('Hood films', 0.001)","('Given names', 0.0)"
"('Beauty pageant contestants from India', 0.96)","('Indian Roman Catholics', 0.96)","('Indian people of Swedish descent', 0.96)","('Miss Universe 2000 contestants', 0.96)","('Miss Universe winners', 0.96)","('Female models from Uttar Pradesh', 0.941)","('Indian people of Scottish descent', 0.922)","('Indian people of German descent', 0.904)","('Femina Miss India winners', 0.886)","('Female models from Bangalore', 0.834)"
"('Project management', 0.065)","('Projects', 0.065)","('Metatheory', 0.007)","('Statements', 0.007)","('Collaboration', 0.006)","('2000s action film stubs', 0.001)","('2000s action films', 0.001)","('American crime drama films', 0.001)","('Hood films', 0.001)","('Communication', 0.0)"
"('610 establishments', 0.286)","('Religious organizations established in the 7th century', 0.286)","('Abrahamic religions', 0.215)","('Project management', 0.065)","('Projects', 0.065)","('Islam', 0.056)","('Collaboration', 0.006)","('2000s action film stubs', 0.001)","('2000s action films', 0.001)","('American crime drama films', 0.001)"
"('Project management', 0.065)","('Projects', 0.065)","('Collaboration', 0.006)","('Indian National Congress (Organisation) politicians', 0.002)","('Indian National Congress politicians from Uttar Pradesh', 0.002)","('Kashmiri Brahmins', 0.002)","(""National Students' Union of India"", 0.002)","('Rahul Gandhi', 0.002)","('Rollins College alumni', 0.002)","('United Progressive Alliance candidates in the 2009 Indian general election', 0.002)"
"('2000s action film stubs', 0.001)","('2000s action films', 0.001)","('American crime drama films', 0.001)","('Hood films', 0.001)","('Communication', 0.0)","('News', 0.0)","('Sociology of knowledge', 0.0)","('Television terminology', 0.0)","('18th-century inventions', 0.0)","('Preventive medicine', 0.0)"
"('1978 establishments in Karnataka', 0.941)","('Biotechnology companies established in 1978', 0.941)","('Indian companies established in 1978', 0.941)","('Manufacturing companies based in Bangalore', 0.941)","('Pharmaceutical companies established in 1978', 0.941)","('Patent law', 0.851)","('Monopoly (economics)', 0.817)","('Intangible assets', 0.513)","('Companies listed on the National Stock Exchange of India', 0.106)","('Public records', 0.036)"
"('Telugu male actors', 2.403)","('Film directors from Andhra Pradesh', 1.844)","('Film people from Andhra Pradesh', 1.844)","('Indian actors', 1.844)","('People from West Godavari district', 1.844)","('Screenwriters from Andhra Pradesh', 1.844)","('Indian film actors', 1.808)","('Male actors from Andhra Pradesh', 1.808)","('Telugu screenwriters', 1.808)","('People from Andhra Pradesh', 1.256)"
"('1933 documentary films', 0.96)","('1933 drama films', 0.96)","('1933 films', 0.96)","('Films set in Cambodia', 0.96)","('Lost American films', 0.96)","('1997 establishments in India', 0.96)","('Activists from California', 0.941)","('American chief executives', 0.941)","('American financial businesspeople', 0.941)","('American white-collar criminals', 0.941)"
"('Demand', 0.005)","('Consumer theory', 0.004)","('2000s action film stubs', 0.001)","('2000s action films', 0.001)","('American crime drama films', 0.001)","('Hood films', 0.001)","('18th-century inventions', 0.0)","('Preventive medicine', 0.0)","('Vaccination', 0.0)","('Vaccines', 0.0)"
"('2000s action film stubs', 0.001)","('2000s action films', 0.001)","('American crime drama films', 0.001)","('Hood films', 0.001)","('Communication', 0.0)","('News', 0.0)","('Sociology of knowledge', 0.0)","('Television terminology', 0.0)","('Animal virology', 0.0)","('Coronaviridae', 0.0)"
"('Fredric G. Levin College of Law alumni', 1.0)","('Washington College of Law alumni', 1.0)","('United States Assistant Secretaries of State', 0.98)","('University of Miami alumni', 0.98)","('21st-century American lawyers', 0.769)","('Ambulances', 0.513)","('Trump administration personnel', 0.298)","('Indian emigrants to the United States', 0.253)","('Patient', 0.111)","('Evolutionary psychology', 0.1)"
"('Indore', 0.904)","('Cities and towns in Indore district', 0.886)","('Cities in Malwa', 0.754)","('Cities in Madhya Pradesh', 0.557)","('Ambulances', 0.513)","('Consultants', 0.474)","('Consulting occupations', 0.474)","('Patient', 0.111)","('Costs', 0.039)","('Theories of truth', 0.034)"
"('Film directors from Kochi', 0.724)","(""Maharaja's College, Ernakulam alumni"", 0.724)","('Malayalam comedians', 0.724)","('People from Aluva', 0.724)","('Film producers from Kochi', 0.709)","('Malayalam film producers', 0.709)","('Male actors from Kochi', 0.709)","('Kerala State Film Award winners', 0.668)","('South Indian International Movie Awards winners', 0.641)","('Ambulances', 0.513)"
"('Ambulances', 0.513)","('Patient', 0.111)","('Costs', 0.039)","('Theories of truth', 0.034)","('Haryana', 0.03)","('States and territories established in 1966', 0.029)","('Meaning (philosophy of language)', 0.026)","('1966 establishments in India', 0.023)","('1912 establishments in India', 0.015)","('Bihar', 0.015)"
"('Ambulances', 0.513)","('Patient', 0.111)","('Costs', 0.039)","('Theories of truth', 0.034)","('Haryana', 0.03)","('States and territories established in 1966', 0.029)","('Meaning (philosophy of language)', 0.026)","('1966 establishments in India', 0.023)","('1912 establishments in India', 0.015)","('Bihar', 0.015)"
"('Computer-related introductions in 2010', 0.138)","('English-language mass media', 0.138)","('IPod software', 0.138)","('Mobile social software', 0.138)","('News aggregators', 0.138)","('2019 mergers and acquisitions', 0.135)","('2000s action film stubs', 0.001)","('2000s action films', 0.001)","('American crime drama films', 0.001)","('Hood films', 0.001)"
"('Cities and towns in Kutch district', 0.503)","('Ports and harbours of Gujarat', 0.464)","('Science education materials', 0.395)","('Map types', 0.387)","('Spheres', 0.316)","('Film producers from Mumbai', 0.229)","('Computer-related introductions in 2010', 0.138)","('English-language mass media', 0.138)","('IPod software', 0.138)","('Mobile social software', 0.138)"
"('Beauty pageant contestants from India', 0.96)","('Indian Roman Catholics', 0.96)","('Indian people of Swedish descent', 0.96)","('Miss Universe 2000 contestants', 0.96)","('Miss Universe winners', 0.96)","('Female models from Uttar Pradesh', 0.941)","('Indian people of Scottish descent', 0.922)","('Indian people of German descent', 0.904)","('Femina Miss India winners', 0.886)","('Female models from Bangalore', 0.834)"
"('2000s action film stubs', 0.001)","('2000s action films', 0.001)","('American crime drama films', 0.001)","('Hood films', 0.001)","('Biotechnology', 0.0)","('Vaccination', 0.0)","('BRICS nations', 0.0)","('Commonwealth republics', 0.0)","('Countries in Asia', 0.0)","('E7 nations', 0.0)"
"('Chhattisgarh cricketers', 1.0)","('Indian cricket biography, 1990 birth stubs', 1.0)","('Cities and towns in South West Delhi district', 0.98)","('1933 documentary films', 0.96)","('1933 drama films', 0.96)","('1933 films', 0.96)","('Films set in Cambodia', 0.96)","('Lost American films', 0.96)","('1997 establishments in India', 0.96)","('American drama films', 0.941)"
"('Physical torture techniques', 1.0)","('Suicide methods', 1.0)","('Weight loss', 1.0)","('Execution methods', 0.98)","('Famines', 0.98)","('Malnutrition', 0.98)","('Hunger', 0.96)","('Effects of external causes', 0.941)","('Activists from California', 0.941)","('American chief executives', 0.941)"
"('Tamil comedians', 0.851)","('Chief Ministers of Jharkhand', 0.754)","('Deputy chief ministers of Jharkhand', 0.754)","('Jharkhand MLAs 2009–2014', 0.754)","('Jharkhand MLAs 2014–2019', 0.754)","('Jharkhand Mukti Morcha politicians', 0.754)","('Leaders of the Opposition in Jharkhand', 0.754)","('People from Ramgarh district', 0.754)","('Rajya Sabha members from Jharkhand', 0.709)","('Kendriya Vidyalaya alumni', 0.695)"
"('Jharkhand', 0.153)","('1936 establishments in India', 0.025)","('Odisha', 0.025)","('States and territories established in 1936', 0.025)","('1912 establishments in India', 0.015)","('Bihar', 0.015)","('Assam', 0.014)","('States and territories established in 1912', 0.009)","('Organizational theory', 0.006)","('Uttarakhand', 0.004)"
"('2000s action film stubs', 0.001)","('2000s action films', 0.001)","('American crime drama films', 0.001)","('Hood films', 0.001)","('Animal virology', 0.0)","('Coronaviridae', 0.0)","('Virus subfamilies', 0.0)","('Bengali words and phrases', 0.0)","('Customary units in India', 0.0)","('Hindi words and phrases', 0.0)"
"('Lokapala', 0.785)","('Mythological kings', 0.785)","('Rain deities', 0.785)","('War gods', 0.785)","('Adityas', 0.769)","('Buddhist gods', 0.709)","('Thunder gods', 0.695)","('Rigvedic deities', 0.681)","('Sky and weather gods', 0.668)","('Role-playing', 0.493)"
"('Works of Edwin Lutyens in India', 1.418)","('Portuguese colonization of the Americas', 1.0)","('Viceroys', 1.0)","('Boulevards', 0.96)","('Buildings and structures completed in 1931', 0.96)","('Commonwealth War Graves Commission memorials', 0.96)","('Gates in India', 0.96)","('Gates of Delhi', 0.96)","('Indian military memorials and cemeteries', 0.96)","('Military of India', 0.96)"
"('Indian National Congress (Organisation) politicians', 0.002)","('Indian National Congress politicians from Uttar Pradesh', 0.002)","('Kashmiri Brahmins', 0.002)","(""National Students' Union of India"", 0.002)","('Rahul Gandhi', 0.002)","('Rollins College alumni', 0.002)","('United Progressive Alliance candidates in the 2009 Indian general election', 0.002)","('United Progressive Alliance candidates in the 2019 Indian general election', 0.002)","('Alumni of Trinity College, Cambridge', 0.001)","('Children of prime ministers of India', 0.001)"
"('Magic words', 0.628)","('Theory of value (economics)', 0.58)","('Hindu families', 0.483)","('History of Pune district', 0.483)","('Indian families', 0.483)","('Government of the Parthian Empire', 0.474)","('Government of the Sasanian Empire', 0.474)","('Auditing', 0.464)","('People of the Maratha Empire', 0.428)","('Solicitors General of India', 0.395)"
"('Ministers of Internal Affairs by country', 0.379)","('Secretaries of State for the Home Department', 0.364)","('Home Office (United Kingdom)', 0.336)","('Lists of government ministers of the United Kingdom', 0.329)","('Ministerial offices in the United Kingdom', 0.329)","('1782 establishments in Great Britain', 0.323)","('Evidence law', 0.191)","('Notary', 0.191)","('Social conflict', 0.002)","('Former capital cities in India', 0.0)"
"('10th Lok Sabha members', 0.0)","('11th Lok Sabha members', 0.0)","('12th Lok Sabha members', 0.0)","('13th Lok Sabha members', 0.0)","('14th Lok Sabha members', 0.0)","('15th Lok Sabha members', 0.0)","('1955 births', 0.0)","('20th-century Indian politicians', 0.0)","('20th-century Indian women politicians', 0.0)","('21st-century Indian politicians', 0.0)"
"('Ambulances', 0.513)","('Patient', 0.111)","('Costs', 0.039)","('Theories of truth', 0.034)","('Haryana', 0.03)","('States and territories established in 1966', 0.029)","('Meaning (philosophy of language)', 0.026)","('1966 establishments in India', 0.023)","('1912 establishments in India', 0.015)","('Bihar', 0.015)"
"('Diplomats by role', 0.159)","('COVID-19 drug development', 0.071)","('Gilead Sciences', 0.071)","('Heterocyclic compounds with 2 rings', 0.071)","('Nitriles', 0.071)","('Nucleotides', 0.071)","('Phenol esters', 0.071)","('Phosphoramidates', 0.071)","('Antiviral drugs', 0.069)","('Nitrogen heterocycles', 0.069)"
"('Albums produced by Dimitri Tikovoi', 0.922)","('Placebo (band) albums', 0.922)","('Virgin Records albums', 0.886)","('2006 albums', 0.817)","('Diplomats by role', 0.159)","('COVID-19 drug development', 0.071)","('Gilead Sciences', 0.071)","('Heterocyclic compounds with 2 rings', 0.071)","('Nitriles', 0.071)","('Nucleotides', 0.071)"
"('Deputy Chief Ministers of Delhi', 0.357)","('Chairs', 0.298)","('Activists from Delhi', 0.28)","('State cabinet ministers of Delhi', 0.253)","('Furniture', 0.008)","('Organizational theory', 0.006)","('Aam Aadmi Party candidates in the 2014 Indian general election', 0.001)","('Aam Aadmi Party politicians', 0.001)","('Ashoka India Fellows', 0.001)","('Campus School, CCS HAU alumni', 0.001)"
"('Reliefs', 0.021)","('Sculpture techniques', 0.021)","('Sculpture terms', 0.02)","('Types of sculpture', 0.02)","('Indian states articles by quality', 0.001)","('Tamil Nadu', 0.001)","('Communication', 0.0)","('News', 0.0)","('Sociology of knowledge', 0.0)","('Television terminology', 0.0)"
"('Addition', 0.203)","('Elementary arithmetic', 0.113)","('Costs', 0.039)","('Mathematical notation', 0.035)","('Redirects to Wiktionary', 0.001)","('2000s action film stubs', 0.001)","('2000s action films', 0.001)","('American crime drama films', 0.001)","('Hood films', 0.001)","('BRICS nations', 0.0)"
"('Government aid programs', 0.077)","('Social security', 0.077)","('Social systems', 0.077)","('Welfare', 0.077)","('Welfare economics', 0.077)","('Public economics', 0.075)","('Telugu given names', 0.032)","('Telugu names', 0.03)","('Technology in society', 0.013)","('Indian given names', 0.004)"
"('Viscosity', 0.739)","('Ambulances', 0.513)","('Phases of matter', 0.224)","('Phase transitions', 0.195)","('Telugu given names', 0.032)","('Telugu names', 0.03)","('Reliefs', 0.021)","('Sculpture techniques', 0.021)","('Sculpture terms', 0.02)","('Types of sculpture', 0.02)"
"('Italian emigrants to India', 0.211)","('Members of National Advisory Council, India', 0.211)","('People from the Province of Vicenza', 0.211)","('People with acquired Indian citizenship', 0.211)","('Women opposition leaders', 0.207)","('Spouses of prime ministers of India', 0.172)","('Presidents of the Indian National Congress', 0.135)","('Stagecraft', 0.082)","('Leaders of the Opposition (India)', 0.078)","('Personality', 0.036)"
"('Ambulances', 0.513)","('Hindu families', 0.483)","('History of Pune district', 0.483)","('Indian families', 0.483)","('Government of the Parthian Empire', 0.474)","('Government of the Sasanian Empire', 0.474)","('People of the Maratha Empire', 0.428)","('Heads of state in Asia', 0.35)","('Titles in Azerbaijan', 0.323)","('Ottoman titles', 0.258)"
"('Demand', 0.005)","('Consumer theory', 0.004)","('1956 establishments in India', 0.0)","('Karnataka', 0.0)","('South India', 0.0)","('States and territories established in 1956', 0.0)","('States and union territories of India', 0.0)","('Biology and pharmacology of chemical elements', 0.0)","('Breathing gases', 0.0)","('Chalcogens', 0.0)"
"('Hindu families', 0.483)","('History of Pune district', 0.483)","('Indian families', 0.483)","('Auditing', 0.464)","('People of the Maratha Empire', 0.428)","('Equity securities', 0.058)","('Stock market', 0.058)","('Corporate finance', 0.051)","('Mathematical notation', 0.035)","('Justice', 0.018)"
"('2000s action film stubs', 0.001)","('2000s action films', 0.001)","('American crime drama films', 0.001)","('Hood films', 0.001)","('18th-century inventions', 0.0)","('Preventive medicine', 0.0)","('Vaccination', 0.0)","('Vaccines', 0.0)","('Virology', 0.0)","('Reports', 0.0)"
"('Andhra Pradesh', 0.211)","('States and territories established in 2014', 0.187)","('Telangana', 0.187)","('2014 establishments in India', 0.176)","('Jharkhand', 0.153)","('1936 establishments in India', 0.025)","('Odisha', 0.025)","('States and territories established in 1936', 0.025)","('Organizational theory', 0.006)","('2000s action film stubs', 0.001)"
"('2005 drama films', 0.98)","('2005 television films', 0.98)","('Dutch television films', 0.98)","('Films about terrorism', 0.98)","('Films set in the Netherlands', 0.98)","('2005 films', 0.801)","('Indian National Congress (Organisation) politicians', 0.002)","('Indian National Congress politicians from Uttar Pradesh', 0.002)","('Kashmiri Brahmins', 0.002)","(""National Students' Union of India"", 0.002)"
"('2000s action film stubs', 0.001)","('2000s action films', 0.001)","('American crime drama films', 0.001)","('Hood films', 0.001)","('BRICS nations', 0.0)","('Commonwealth republics', 0.0)","('Countries in Asia', 0.0)","('E7 nations', 0.0)","('English-speaking countries and territories', 0.0)","('Federal republics', 0.0)"
"('Ambulances', 0.513)","('Theories of truth', 0.034)","('Meaning (philosophy of language)', 0.026)","('Communication', 0.0)","('News', 0.0)","('Sociology of knowledge', 0.0)","('Television terminology', 0.0)","('Animal virology', 0.0)","('Coronaviridae', 0.0)","('Virus subfamilies', 0.0)"
"('Legal history', 0.055)","('Oaths', 0.05)","('Place name disambiguation pages', 0.012)","('Lexicography', 0.007)","('Names', 0.006)","('Indian states articles by quality', 0.001)","('Tamil Nadu', 0.001)","('BRICS nations', 0.0)","('Commonwealth republics', 0.0)","('Countries in Asia', 0.0)"
"('All India Forward Bloc politicians', 0.98)","('Governors of Assam', 0.98)","('Governors of Tamil Nadu', 0.98)","('Classified information', 0.886)","('Politicians from Nagpur', 0.668)","(""Governors' houses in India"", 0.654)","('Secrecy', 0.628)","('1939 births', 0.616)","('1640s establishments in Asia', 0.411)","('Chennai', 0.411)"
"('2016 establishments in Telangana', 1.0)","('Newspapers published in Hyderabad', 1.0)","('Publications established in 2016', 1.0)","('Chief Ministers of Jharkhand', 0.754)","('Deputy chief ministers of Jharkhand', 0.754)","('Jharkhand MLAs 2009–2014', 0.754)","('Jharkhand MLAs 2014–2019', 0.754)","('Jharkhand Mukti Morcha politicians', 0.754)","('Leaders of the Opposition in Jharkhand', 0.754)","('People from Ramgarh district', 0.754)"
"('1690 establishments in Asia', 0.007)","('1690 establishments in the British Empire', 0.007)","('1690s establishments in India', 0.007)","('Cities and towns in Kolkata district', 0.007)","('Cities and towns in West Bengal', 0.007)","('Kolkata', 0.007)","('Populated places established in 1690', 0.007)","('Death', 0.006)","('Senescence', 0.004)","('Capitals of Bengal', 0.004)"
"('8th-century establishments in England', 0.411)","('Cities in South East England', 0.411)","('Local authorities adjoining the River Thames', 0.411)","('Local government in Oxfordshire', 0.411)","('Non-metropolitan districts of Oxfordshire', 0.411)","('Oxford', 0.411)","('Oxfordian (stage)', 0.411)","('Populated places established in the 8th century', 0.411)","('Tourism in Oxford', 0.411)","('Towns in Oxfordshire', 0.411)"
"('People from Chikkamagaluru', 0.941)","('Theory of value (economics)', 0.58)","('1990 births', 0.455)","('Corporate liquidations', 0.156)","('Corruption', 0.153)","('Abuse of the legal system', 0.135)","('Patient', 0.111)","('Monetary economics', 0.106)","('Money', 0.098)","('Currency', 0.089)"
"('Iraqi inventions', 1.0)","('Mesopotamian inventions', 1.0)","('Vehicles introduced in 1903', 0.96)","('Wheels', 0.904)","('Aircraft configurations', 0.724)","('Flight', 0.668)","('Accident analysis', 0.641)","('Accidents', 0.641)","('Ambulances', 0.513)","('Sky', 0.474)"
"('Dancing with the Stars winners', 1.0)","('Indian male soap opera actors', 1.0)","('Fear Factor: Khatron Ke Khiladi participants', 0.591)","('5th-century BC establishments', 0.474)","('Cities and towns in Patna district', 0.474)","('Patna', 0.474)","('Male actors from Bihar', 0.395)","('Populated places established in the 5th century BC', 0.395)","('1984 births', 0.316)","('Indian male television actors', 0.264)"
"('Gendarmerie', 1.0)","('Christian organizations', 0.98)","('Winter', 0.96)","('Hypnosis', 0.739)","('Consciousness studies', 0.695)","('Ballistics', 0.654)","('Altruism', 0.654)","('Community building', 0.654)","('American humanists', 0.446)","('American immunologists', 0.446)"
"('Districts of Delhi', 0.754)","('South Delhi district', 0.739)","('Culture in Oxford', 0.654)","('Culture of the University of Oxford', 0.654)","('Events in Oxford', 0.654)","('History of the University of Oxford', 0.654)","('Magdalen College, Oxford', 0.654)","('May events', 0.654)","('Spring traditions', 0.654)","('Terminology of the University of Oxford', 0.654)"
"('Districts of Delhi', 0.754)","('South Delhi district', 0.739)","('Culture in Oxford', 0.654)","('Culture of the University of Oxford', 0.654)","('Events in Oxford', 0.654)","('History of the University of Oxford', 0.654)","('Magdalen College, Oxford', 0.654)","('May events', 0.654)","('Spring traditions', 0.654)","('Terminology of the University of Oxford', 0.654)"
"('2000s action film stubs', 0.001)","('2000s action films', 0.001)","('American crime drama films', 0.001)","('Hood films', 0.001)","('Biotechnology', 0.0)","('Vaccination', 0.0)","('1507 establishments in India', 0.0)","('Cities and towns in Mumbai City district', 0.0)","('Cities in Maharashtra', 0.0)","('Former Portuguese colonies', 0.0)"
"('Districts of Delhi', 0.754)","('South Delhi district', 0.739)","('Culture in Oxford', 0.654)","('Culture of the University of Oxford', 0.654)","('Events in Oxford', 0.654)","('History of the University of Oxford', 0.654)","('Magdalen College, Oxford', 0.654)","('May events', 0.654)","('Spring traditions', 0.654)","('Terminology of the University of Oxford', 0.654)"
"('2000s action film stubs', 0.001)","('2000s action films', 0.001)","('American crime drama films', 0.001)","('Hood films', 0.001)","('Communication', 0.0)","('News', 0.0)","('Sociology of knowledge', 0.0)","('Television terminology', 0.0)","('BRICS nations', 0.0)","('Commonwealth republics', 0.0)"
"('European colonisation in Asia', 0.886)","('Former municipalities (regions) of Bahrain', 0.886)","('Manama', 0.886)","('Populated coastal places in Bahrain', 0.886)","('Populated places in Bahrain', 0.886)","('Bangkok', 0.886)","('Gulf of Thailand', 0.886)","('Populated places on the Chao Phraya River', 0.886)","('Provinces of Thailand', 0.886)","('Port cities and towns of the Persian Gulf', 0.868)"
"('Districts of Delhi', 0.754)","('South Delhi district', 0.739)","('Culture in Oxford', 0.654)","('Culture of the University of Oxford', 0.654)","('Events in Oxford', 0.654)","('History of the University of Oxford', 0.654)","('Magdalen College, Oxford', 0.654)","('May events', 0.654)","('Spring traditions', 0.654)","('Terminology of the University of Oxford', 0.654)"
"('Districts of Delhi', 0.754)","('South Delhi district', 0.739)","('Culture in Oxford', 0.654)","('Culture of the University of Oxford', 0.654)","('Events in Oxford', 0.654)","('History of the University of Oxford', 0.654)","('Magdalen College, Oxford', 0.654)","('May events', 0.654)","('Spring traditions', 0.654)","('Terminology of the University of Oxford', 0.654)"
"('Districts of Delhi', 0.754)","('South Delhi district', 0.739)","('Culture in Oxford', 0.654)","('Culture of the University of Oxford', 0.654)","('Events in Oxford', 0.654)","('History of the University of Oxford', 0.654)","('Magdalen College, Oxford', 0.654)","('May events', 0.654)","('Spring traditions', 0.654)","('Terminology of the University of Oxford', 0.654)"
"('Districts of Delhi', 0.754)","('South Delhi district', 0.739)","('Culture in Oxford', 0.654)","('Culture of the University of Oxford', 0.654)","('Events in Oxford', 0.654)","('History of the University of Oxford', 0.654)","('Magdalen College, Oxford', 0.654)","('May events', 0.654)","('Spring traditions', 0.654)","('Terminology of the University of Oxford', 0.654)"
"('Districts of Delhi', 0.754)","('South Delhi district', 0.739)","('Culture in Oxford', 0.654)","('Culture of the University of Oxford', 0.654)","('Events in Oxford', 0.654)","('History of the University of Oxford', 0.654)","('Magdalen College, Oxford', 0.654)","('May events', 0.654)","('Spring traditions', 0.654)","('Terminology of the University of Oxford', 0.654)"
"('1997 crime drama films', 1.0)","('1997 films', 1.0)","('1997 television films', 1.0)","('American pregnancy films', 1.0)","('American television films', 1.0)","('Crime drama film stubs', 1.0)","('Films set in Tennessee', 1.0)","('Films set in Virginia', 1.0)","('Films shot in Tazewell County, Virginia', 1.0)","('Films shot in Virginia', 1.0)"
"('Municipal Commissioners of India', 0.868)","('Women in Odisha politics', 0.868)","('People from Bhagalpur', 0.851)","('People from Muzaffarpur', 0.851)","('Bowed instruments', 0.591)","('Chordophones', 0.591)","('Drumhead lutes', 0.591)","('Nepalese musical instruments', 0.591)","('Sarangi players', 0.591)","('String instruments with sympathetic strings', 0.591)"
"('Euthenics', 0.557)","('Issues in ethics', 0.557)","('Political corruption', 0.045)","('Democracy', 0.029)","('Accountability', 0.028)","('Evaluation', 0.002)","('2000s action film stubs', 0.001)","('2000s action films', 0.001)","('American crime drama films', 0.001)","('Hood films', 0.001)"
"('Jamaican music', 1.0)","('Ska', 1.0)","('Indian Institute of Management Calcutta alumni', 0.96)","('Businesspeople from Kolkata', 0.904)","('Indian chief executives', 0.372)","('2000s action film stubs', 0.001)","('2000s action films', 0.001)","('American crime drama films', 0.001)","('Hood films', 0.001)","('Biological processes', 0.0)"
"('Diplomats', 0.387)","('Software requirements', 0.144)","('2000s action film stubs', 0.001)","('2000s action films', 0.001)","('American crime drama films', 0.001)","('Hood films', 0.001)","('Differential equations', 0.0)","('Waves', 0.0)","('BRICS nations', 0.0)","('Commonwealth republics', 0.0)"
"('2000s action film stubs', 0.001)","('2000s action films', 0.001)","('American crime drama films', 0.001)","('Hood films', 0.001)","('Differential equations', 0.0)","('Waves', 0.0)","('BRICS nations', 0.0)","('Commonwealth republics', 0.0)","('Countries in Asia', 0.0)","('E7 nations', 0.0)"
"('Hindu families', 0.483)","('History of Pune district', 0.483)","('Indian families', 0.483)","('Government of the Parthian Empire', 0.474)","('Government of the Sasanian Empire', 0.474)","('People of the Maratha Empire', 0.428)","('Solicitors General of India', 0.395)","('Supreme Court of India lawyers', 0.387)","('Senior Advocates in India', 0.357)","('Heads of state in Asia', 0.35)"
"('Resource economics', 0.96)","('Boer Wars', 0.941)","('Commandos', 0.941)","('Russian masculine given names', 0.941)","('Resources', 0.941)","('Ecology', 0.724)","('Combat occupations', 0.524)","('Aircraft', 0.493)","('Economics of transport and utility industries', 0.364)","('Logistics', 0.292)"
"('Female army generals', 0.904)","('Indian female military personnel', 0.904)","('Women in 21st-century warfare', 0.904)","('Women in warfare post-1945', 0.904)","('European colonisation in Asia', 0.886)","('Former municipalities (regions) of Bahrain', 0.886)","('Manama', 0.886)","('Populated coastal places in Bahrain', 0.886)","('Populated places in Bahrain', 0.886)","('Bangkok', 0.886)"
